EventID,WorkGroup,AssetName,DownStart,DownEnd,Total Duration,Shift Scheduled Duration,Total Scheduled Duration,Reason,Code,ShiftNumber,ScheduleID,OEE
1721472,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:19,0:00:19,0:00:19,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721466,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:24,0:00:24,0:00:24,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721461,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721454,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:13,0:00:13,0:00:13,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721418,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:11,0:00:11,0:00:11,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721413,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:10,0:00:10,0:00:10,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721391,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721380,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721378,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:16,0:00:16,0:00:16,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721377,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721376,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:12,0:00:12,0:00:12,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721375,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721374,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721368,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:12,0:00:12,0:00:12,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721363,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:08,0:00:08,0:00:08,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721357,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:32,0:00:32,0:00:32,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721352,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721351,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721348,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:11,0:00:11,0:00:11,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721345,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:07,0:00:07,0:00:07,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721344,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721343,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721342,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:09,0:00:09,0:00:09,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721341,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721338,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:13,0:00:13,0:00:13,Falla 72:  Soporte Derecha Posn Insercion,,2,59207,1
1721334,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59207,1
1721274,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721270,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:07,0:00:07,0:00:07,Falla 58: C-Clip Posn. Extendida,,2,59206,1
1721268,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:16,0:00:16,0:00:16,Falla 58: C-Clip Posn. Extendida,,2,59206,1
1721266,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:11,0:00:11,0:00:11,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721265,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721264,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721263,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 58: C-Clip Posn. Extendida,,2,59206,1
1721249,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:13,0:00:13,0:00:13,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1721246,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:23,0:00:23,0:00:23,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1721240,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:12,0:00:12,0:00:12,Falla 58: C-Clip Posn. Extendida,,2,59206,1
1721217,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721215,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1721191,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721170,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721163,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721141,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721131,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721118,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59206,1
1721114,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721113,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:28,0:00:28,0:00:28,Falla 72:  Soporte Derecha Posn Insercion,,2,59206,1
1721108,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721107,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721104,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla209. 3 Rechazos Concecutivos en Prueba de Fuga. Llame a Supervisor.,,2,59206,1
1721097,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721096,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1721095,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1721094,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721070,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721062,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla209. 3 Rechazos Concecutivos en Prueba de Fuga. Llame a Supervisor.,,2,59206,1
1721027,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:55,0:00:55,0:00:55,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721019,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1721002,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 58: C-Clip Posn. Extendida,,2,59206,1
1720977,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720969,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720968,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:12,0:00:12,0:00:12,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720961,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla32. Servo Pin Izquierdo Altura Fallo,,2,59206,1
1720959,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:18,0:00:18,0:00:18,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720958,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720957,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720946,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59206,1
1720931,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:35,0:00:35,0:00:35,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720923,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720922,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1720920,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:08,0:00:08,0:00:08,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1720917,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:19,0:00:19,0:00:19,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720914,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59206,1
1720908,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:15,0:00:15,0:00:15,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1720903,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:07,0:00:07,0:00:07,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59206,1
1720891,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:19,0:00:19,0:00:19,Falla26. Servo Soporte Derecho Altura Fallo,,2,59206,1
1720890,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59206,1
1720793,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla26. Servo Soporte Derecho Altura Fallo,,3,59205,1
1720792,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,3,59205,1
1720791,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:06:45,0:06:45,0:06:45,Calidad - En Proceso: fugs,,3,59205,0.98
1720790,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:01,0:00:01,0:00:01,Calidad - fugs,,3,59205,1
1720789,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,3,59205,1
1720788,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,3,59205,1
1720787,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla209. 3 Rechazos Concecutivos en Prueba de Fuga. Llame a Supervisor.,,3,59205,1
1720786,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720785,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:18,0:00:18,0:00:18,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720784,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:03:02,0:03:02,0:03:02,Calidad - fuga,,3,59205,0.99
1720783,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720782,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720781,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720780,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720779,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720778,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720777,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720776,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720775,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720774,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:14,0:00:14,0:00:14,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720773,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720772,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720771,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720770,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720769,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720768,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720767,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720766,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:11,0:00:11,0:00:11,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720765,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720764,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:14,0:00:14,0:00:14,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720763,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:07:06,0:07:06,0:07:06,Ing - .,,3,59205,0.98
1720762,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:07,0:00:07,0:00:07,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720761,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720760,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720759,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720758,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:13,0:00:13,0:00:13,Falla26. Servo Soporte Derecho Altura Fallo,,3,59205,1
1720757,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720756,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,3,59205,1
1720754,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:22,0:00:22,0:00:22,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720753,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:02:20,0:02:20,0:02:20,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,0.99
1720751,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720750,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720749,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:11,0:00:11,0:00:11,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720748,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:12,0:00:12,0:00:12,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720747,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720746,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720745,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720744,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720743,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:14,0:00:14,0:00:14,Falla26. Servo Soporte Derecho Altura Fallo,,3,59205,1
1720742,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:28,0:00:28,0:00:28,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59205,1
1720741,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:00:07,0:00:07,0:00:07,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,1
1720739,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:01:47,0:01:47,0:01:47,Ing - ajuste,,3,59205,1
1720738,Ensamble 100D,Bench 100D,5/12/2024,5/12/2024,0:13:21,0:13:21,0:13:21,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59205,0.97
1720703,Ensamble 100D,Bench 100D,5/10/2024,5/10/2024,0:00:31,0:00:31,0:00:31,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720692,Ensamble 100D,Bench 100D,5/10/2024,5/10/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59171,1
1720675,Ensamble 100D,Bench 100D,5/10/2024,5/10/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720673,Ensamble 100D,Bench 100D,5/10/2024,5/10/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720647,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:01,0:00:01,0:00:01,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720641,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:14,0:00:14,0:00:14,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720637,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:03,0:00:03,0:00:03,Falla 58: C-Clip Posn. Extendida,,2,59171,1
1720625,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720608,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:03,0:00:03,0:00:03,Falla23. Servo Pin Derecho Longitud Fallo,,2,59171,1
1720607,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720606,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720598,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59171,1
1720588,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:11,0:00:11,0:00:11,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720581,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720570,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720569,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720568,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720561,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:43,0:00:43,0:00:43,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720555,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59171,1
1720504,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59171,1
1720481,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720471,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:12,0:00:12,0:00:12,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59171,1
1720468,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:06,0:00:06,0:00:06,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720459,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:07,0:00:07,0:00:07,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720458,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59171,1
1720457,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:01,0:00:01,0:00:01,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720456,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720454,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,2,59171,1
1720453,Ensamble 100D,Bench 100D,5/9/2024,5/9/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59171,1
